Local time,Open,High,Low,Close,Volume
07.10.2017 07:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
07.10.2017 08:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
07.10.2017 09:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
07.10.2017 10:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
07.10.2017 11:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
07.10.2017 12:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
07.10.2017 13:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
07.10.2017 14:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
07.10.2017 15:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
07.10.2017 16:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
07.10.2017 17:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
07.10.2017 18:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
07.10.2017 19:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
07.10.2017 20:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
07.10.2017 21:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
07.10.2017 22:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
07.10.2017 23:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 00:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 01:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 02:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 03:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 04:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 05:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 06:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 07:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 08:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 09:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 10:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 11:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 12:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 13:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 14:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 15:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 16:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 17:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 18:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 19:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 20:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 21:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 22:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
08.10.2017 23:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
09.10.2017 00:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
09.10.2017 01:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
09.10.2017 02:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
09.10.2017 03:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
09.10.2017 04:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
09.10.2017 05:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
09.10.2017 06:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
09.10.2017 07:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
09.10.2017 08:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
09.10.2017 09:00:00.000 GMT+0900,20660.030,20660.030,20660.030,20660.030,0
09.10.2017 10:00:00.000 GMT+0900,20695.030,20701.531,20695.030,20695.030,0.0843
09.10.2017 11:00:00.000 GMT+0900,20700.531,20710.531,20686.000,20700.531,0.1547
09.10.2017 12:00:00.000 GMT+0900,20701.530,20701.531,20690.030,20700.531,0.079
09.10.2017 13:00:00.000 GMT+0900,20700.531,20701.530,20680.030,20685.530,0.1099
09.10.2017 14:00:00.000 GMT+0900,20680.031,20686.531,20676.000,20682.030,0.0909
09.10.2017 15:00:00.000 GMT+0900,20685.031,20690.030,20665.030,20670.030,0.1387
09.10.2017 16:00:00.000 GMT+0900,20672.031,20705.031,20670.031,20700.030,0.3532
09.10.2017 17:00:00.000 GMT+0900,20705.530,20705.531,20690.030,20690.031,0.2151
09.10.2017 18:00:00.000 GMT+0900,20690.031,20700.031,20685.031,20692.030,0.1796
09.10.2017 19:00:00.000 GMT+0900,20695.031,20711.531,20692.030,20700.031,0.2594
09.10.2017 20:00:00.000 GMT+0900,20705.031,20731.530,20700.030,20720.031,0.2869
09.10.2017 21:00:00.000 GMT+0900,20720.031,20746.531,20720.031,20745.531,0.3476
09.10.2017 22:00:00.000 GMT+0900,20746.531,20746.531,20706.000,20715.031,0.3929
09.10.2017 23:00:00.000 GMT+0900,20715.031,20730.030,20700.030,20710.031,0.3522
10.10.2017 00:00:00.000 GMT+0900,20710.031,20721.531,20700.030,20720.031,0.2439
10.10.2017 01:00:00.000 GMT+0900,20715.030,20726.531,20710.030,20715.031,0.0772
10.10.2017 02:00:00.000 GMT+0900,20715.031,20721.531,20710.030,20720.030,0.1421
10.10.2017 03:00:00.000 GMT+0900,20716.000,20720.531,20700.030,20700.031,0.1086
10.10.2017 04:00:00.000 GMT+0900,20696.000,20696.000,20665.030,20682.030,0.3997
10.10.2017 05:00:00.000 GMT+0900,20682.030,20682.030,20682.030,20682.030,0
10.10.2017 06:00:00.000 GMT+0900,20682.030,20682.030,20682.030,20682.030,0
10.10.2017 07:00:00.000 GMT+0900,20682.030,20682.030,20682.030,20682.030,0
10.10.2017 08:00:00.000 GMT+0900,20682.030,20682.030,20682.030,20682.030,0
10.10.2017 09:00:00.000 GMT+0900,20682.030,20682.030,20682.030,20682.030,0
10.10.2017 10:00:00.000 GMT+0900,20768.030,20783.031,20743.030,20758.030,0.6635
10.10.2017 11:00:00.000 GMT+0900,20753.030,20794.031,20753.030,20789.031,0.3651
10.10.2017 12:00:00.000 GMT+0900,20794.031,20799.031,20779.030,20779.031,0.2351
10.10.2017 13:00:00.000 GMT+0900,20774.031,20809.030,20764.031,20799.030,0.2346
10.10.2017 14:00:00.000 GMT+0900,20799.031,20829.031,20799.030,20821.031,0.3376
10.10.2017 15:00:00.000 GMT+0900,20821.031,20849.031,20819.031,20834.031,0.3642
10.10.2017 16:00:00.000 GMT+0900,20839.031,20844.031,20829.030,20834.030,0.283
10.10.2017 17:00:00.000 GMT+0900,20839.031,20839.031,20779.030,20794.030,0.4669
10.10.2017 18:00:00.000 GMT+0900,20789.031,20799.031,20789.030,20789.030,0.2662
10.10.2017 19:00:00.000 GMT+0900,20784.500,20799.031,20779.030,20799.030,0.4758
10.10.2017 20:00:00.000 GMT+0900,20804.031,20819.030,20799.030,20809.030,0.2284
10.10.2017 21:00:00.000 GMT+0900,20814.030,20829.031,20809.030,20826.031,0.608
10.10.2017 22:00:00.000 GMT+0900,20829.031,20834.031,20784.030,20789.031,0.8849
10.10.2017 23:00:00.000 GMT+0900,20794.030,20794.030,20749.030,20769.030,1.4805
11.10.2017 00:00:00.000 GMT+0900,20764.030,20784.031,20754.031,20769.030,1.2852
11.10.2017 01:00:00.000 GMT+0900,20769.030,20799.031,20764.030,20794.030,0.9894
11.10.2017 02:00:00.000 GMT+0900,20799.031,20814.031,20784.030,20814.030,0.7504
11.10.2017 03:00:00.000 GMT+0900,20819.030,20819.031,20809.030,20819.030,0.7658
11.10.2017 04:00:00.000 GMT+0900,20819.030,20824.031,20809.030,20824.031,0.4176
11.10.2017 05:00:00.000 GMT+0900,20824.031,20824.031,20824.031,20824.031,0
11.10.2017 06:00:00.000 GMT+0900,20824.031,20824.031,20824.031,20824.031,0
11.10.2017 07:00:00.000 GMT+0900,20824.031,20824.031,20824.031,20824.031,0
11.10.2017 08:00:00.000 GMT+0900,20824.031,20824.031,20824.031,20824.031,0
11.10.2017 09:00:00.000 GMT+0900,20824.031,20824.031,20824.031,20824.031,0
11.10.2017 10:00:00.000 GMT+0900,20817.031,20875.031,20815.030,20862.031,0.5916
11.10.2017 11:00:00.000 GMT+0900,20860.030,20900.030,20860.030,20895.031,0.5227
11.10.2017 12:00:00.000 GMT+0900,20890.031,20895.031,20875.030,20890.030,0.3869
11.10.2017 13:00:00.000 GMT+0900,20890.030,20895.031,20880.031,20890.031,0.2743
11.10.2017 14:00:00.000 GMT+0900,20887.030,20910.030,20875.030,20882.030,0.3844
11.10.2017 15:00:00.000 GMT+0900,20885.030,20890.030,20865.031,20875.030,0.3343
11.10.2017 16:00:00.000 GMT+0900,20870.031,20875.031,20850.030,20860.030,0.7513
11.10.2017 17:00:00.000 GMT+0900,20855.030,20871.531,20855.030,20865.031,0.6105
11.10.2017 18:00:00.000 GMT+0900,20860.031,20865.030,20845.031,20860.030,0.2822
11.10.2017 19:00:00.000 GMT+0900,20855.031,20866.531,20855.030,20860.031,0.2211
11.10.2017 20:00:00.000 GMT+0900,20865.031,20876.531,20850.030,20860.031,0.5189
11.10.2017 21:00:00.000 GMT+0900,20855.030,20871.530,20850.031,20867.030,0.6173
11.10.2017 22:00:00.000 GMT+0900,20865.030,20890.031,20865.030,20880.031,0.8673
11.10.2017 23:00:00.000 GMT+0900,20885.030,20925.031,20880.030,20920.031,0.6285
12.10.2017 00:00:00.000 GMT+0900,20925.031,20950.031,20920.030,20935.030,0.7779
12.10.2017 01:00:00.000 GMT+0900,20930.031,20970.031,20930.030,20950.030,0.7295
12.10.2017 02:00:00.000 GMT+0900,20955.030,20975.031,20945.030,20970.031,0.6445
12.10.2017 03:00:00.000 GMT+0900,20965.031,20970.031,20950.030,20960.030,0.9882
12.10.2017 04:00:00.000 GMT+0900,20965.030,20970.031,20950.030,20950.030,0.6011
12.10.2017 05:00:00.000 GMT+0900,20950.030,20950.030,20950.030,20950.030,0
12.10.2017 06:00:00.000 GMT+0900,20950.030,20950.030,20950.030,20950.030,0
12.10.2017 07:00:00.000 GMT+0900,20950.030,20950.030,20950.030,20950.030,0
12.10.2017 08:00:00.000 GMT+0900,20950.030,20950.030,20950.030,20950.030,0
12.10.2017 09:00:00.000 GMT+0900,20950.030,20950.030,20950.030,20950.030,0
12.10.2017 10:00:00.000 GMT+0900,20930.030,20953.031,20928.031,20948.031,0.6461
12.10.2017 11:00:00.000 GMT+0900,20953.031,21003.031,20953.031,20998.031,0.5316
12.10.2017 12:00:00.000 GMT+0900,21000.030,21006.530,20983.030,20988.030,0.2926
12.10.2017 13:00:00.000 GMT+0900,20988.030,20991.531,20973.030,20978.031,0.36
12.10.2017 14:00:00.000 GMT+0900,20983.030,20988.031,20948.030,20963.031,0.4912
12.10.2017 15:00:00.000 GMT+0900,20960.031,20963.030,20948.030,20958.030,0.2695
12.10.2017 16:00:00.000 GMT+0900,20955.030,20958.031,20943.030,20948.031,0.4696
12.10.2017 17:00:00.000 GMT+0900,20953.030,20968.031,20948.030,20958.031,0.4831
12.10.2017 18:00:00.000 GMT+0900,20962.530,20993.031,20958.030,20993.030,0.3266
12.10.2017 19:00:00.000 GMT+0900,20988.031,20993.031,20978.030,20981.531,0.3403
12.10.2017 20:00:00.000 GMT+0900,20981.530,20981.530,20958.030,20975.030,0.5216
12.10.2017 21:00:00.000 GMT+0900,20975.031,21003.031,20968.030,20988.030,0.6998
12.10.2017 22:00:00.000 GMT+0900,20993.031,20993.031,20968.030,20983.031,0.7276
12.10.2017 23:00:00.000 GMT+0900,20978.031,20993.031,20978.030,20988.030,0.8124
13.10.2017 00:00:00.000 GMT+0900,20990.030,21038.031,20988.030,21038.030,0.6364
13.10.2017 01:00:00.000 GMT+0900,21042.530,21042.530,21003.030,21013.030,0.7739
13.10.2017 02:00:00.000 GMT+0900,21018.030,21023.031,20993.030,20998.030,0.6955
13.10.2017 03:00:00.000 GMT+0900,20993.030,21008.031,20983.030,20988.031,0.5897
13.10.2017 04:00:00.000 GMT+0900,20993.030,20998.031,20968.031,20983.030,0.3757
13.10.2017 05:00:00.000 GMT+0900,20983.030,20983.030,20983.030,20983.030,0
13.10.2017 06:00:00.000 GMT+0900,20983.030,20983.030,20983.030,20983.030,0
13.10.2017 07:00:00.000 GMT+0900,20983.030,20983.030,20983.030,20983.030,0
13.10.2017 08:00:00.000 GMT+0900,20983.030,20983.030,20983.030,20983.030,0
13.10.2017 09:00:00.000 GMT+0900,20983.030,20983.030,20983.030,20983.030,0
13.10.2017 10:00:00.000 GMT+0900,20954.031,21032.031,20952.030,21017.030,0.7167
13.10.2017 11:00:00.000 GMT+0900,21012.030,21037.031,20997.030,21037.031,0.5021
13.10.2017 12:00:00.000 GMT+0900,21032.030,21177.031,21032.030,21164.030,1.1455
13.10.2017 13:00:00.000 GMT+0900,21164.030,21217.030,21152.030,21202.030,0.9598
13.10.2017 14:00:00.000 GMT+0900,21202.031,21202.031,21142.030,21177.031,0.7062
13.10.2017 15:00:00.000 GMT+0900,21172.500,21181.530,21142.030,21152.030,0.4618
13.10.2017 16:00:00.000 GMT+0900,21147.500,21172.031,21122.030,21162.031,0.523
13.10.2017 17:00:00.000 GMT+0900,21167.031,21187.031,21157.500,21187.031,0.5002
13.10.2017 18:00:00.000 GMT+0900,21192.030,21207.531,21192.030,21207.030,0.2827
13.10.2017 19:00:00.000 GMT+0900,21202.500,21217.031,21197.030,21217.030,0.2346
13.10.2017 20:00:00.000 GMT+0900,21222.030,21267.031,21217.030,21252.030,0.5007
13.10.2017 21:00:00.000 GMT+0900,21257.030,21257.030,21187.250,21212.031,1.2338
13.10.2017 22:00:00.000 GMT+0900,21207.500,21212.031,21162.030,21187.031,0.8326
13.10.2017 23:00:00.000 GMT+0900,21182.031,21232.031,21182.031,21197.030,0.7939
14.10.2017 00:00:00.000 GMT+0900,21202.031,21202.031,21182.030,21197.030,0.5576
14.10.2017 01:00:00.000 GMT+0900,21202.531,21232.030,21187.030,21222.031,0.3745
14.10.2017 02:00:00.000 GMT+0900,21227.030,21242.031,21222.030,21227.031,0.6007
14.10.2017 03:00:00.000 GMT+0900,21229.030,21242.530,21222.030,21232.030,0.5092
14.10.2017 04:00:00.000 GMT+0900,21237.030,21242.531,21232.030,21242.030,0.7352
14.10.2017 05:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
14.10.2017 06:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
14.10.2017 07:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
14.10.2017 08:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
14.10.2017 09:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
14.10.2017 10:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
14.10.2017 11:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
14.10.2017 12:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
14.10.2017 13:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
14.10.2017 14:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
14.10.2017 15:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
14.10.2017 16:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
14.10.2017 17:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
14.10.2017 18:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
14.10.2017 19:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
14.10.2017 20:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
14.10.2017 21:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
14.10.2017 22:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
14.10.2017 23:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 00:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 01:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 02:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 03:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 04:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 05:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 06:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 07:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 08:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 09:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 10:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 11:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 12:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 13:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 14:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 15:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 16:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 17:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 18:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 19:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 20:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 21:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 22:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
15.10.2017 23:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
16.10.2017 00:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
16.10.2017 01:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
16.10.2017 02:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
16.10.2017 03:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
16.10.2017 04:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
16.10.2017 05:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
16.10.2017 06:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
16.10.2017 07:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
16.10.2017 08:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
16.10.2017 09:00:00.000 GMT+0900,21242.030,21242.030,21242.030,21242.030,0
16.10.2017 10:00:00.000 GMT+0900,21337.031,21342.500,21270.030,21295.030,0.8945
16.10.2017 11:00:00.000 GMT+0900,21295.030,21320.031,21285.031,21300.031,0.5535
16.10.2017 12:00:00.000 GMT+0900,21305.030,21315.031,21287.030,21295.030,0.5265
16.10.2017 13:00:00.000 GMT+0900,21290.031,21321.531,21270.030,21315.031,0.5739
16.10.2017 14:00:00.000 GMT+0900,21315.030,21316.531,21265.030,21270.031,0.3815
16.10.2017 15:00:00.000 GMT+0900,21265.031,21291.531,21265.030,21280.030,0.4787
16.10.2017 16:00:00.000 GMT+0900,21277.500,21286.531,21245.030,21280.030,0.816
16.10.2017 17:00:00.000 GMT+0900,21276.000,21295.031,21275.030,21295.031,0.3239
16.10.2017 18:00:00.000 GMT+0900,21291.000,21301.530,21280.030,21285.031,0.5087
16.10.2017 19:00:00.000 GMT+0900,21285.031,21302.531,21285.030,21296.531,0.2743
16.10.2017 20:00:00.000 GMT+0900,21295.031,21297.531,21285.030,21290.030,0.2419
16.10.2017 21:00:00.000 GMT+0900,21290.030,21311.531,21290.030,21290.030,0.4146
16.10.2017 22:00:00.000 GMT+0900,21285.030,21311.531,21280.030,21290.030,1.1747
16.10.2017 23:00:00.000 GMT+0900,21290.031,21301.531,21260.030,21270.030,1.6469
17.10.2017 00:00:00.000 GMT+0900,21265.030,21281.531,21265.030,21275.030,0.7733
17.10.2017 01:00:00.000 GMT+0900,21275.030,21291.531,21265.030,21291.530,0.5264
17.10.2017 02:00:00.000 GMT+0900,21292.530,21323.531,21280.030,21305.031,0.624
17.10.2017 03:00:00.000 GMT+0900,21306.250,21346.531,21305.030,21340.031,1.2797
17.10.2017 04:00:00.000 GMT+0900,21340.031,21353.531,21335.030,21345.031,0.2915
17.10.2017 05:00:00.000 GMT+0900,21345.031,21345.031,21345.031,21345.031,0
17.10.2017 06:00:00.000 GMT+0900,21345.031,21345.031,21345.031,21345.031,0
17.10.2017 07:00:00.000 GMT+0900,21345.031,21345.031,21345.031,21345.031,0
17.10.2017 08:00:00.000 GMT+0900,21345.031,21345.031,21345.031,21345.031,0
17.10.2017 09:00:00.000 GMT+0900,21345.031,21345.031,21345.031,21345.031,0
17.10.2017 10:00:00.000 GMT+0900,21343.031,21353.030,21228.030,21238.031,1.4622
17.10.2017 11:00:00.000 GMT+0900,21238.031,21286.531,21228.500,21286.531,0.7521
17.10.2017 12:00:00.000 GMT+0900,21287.530,21311.531,21248.030,21295.031,0.8477
17.10.2017 13:00:00.000 GMT+0900,21293.031,21351.531,21293.030,21308.030,0.5636
17.10.2017 14:00:00.000 GMT+0900,21308.031,21351.530,21308.030,21345.030,0.7495
17.10.2017 15:00:00.000 GMT+0900,21348.030,21371.531,21343.031,21348.750,0.4541
17.10.2017 16:00:00.000 GMT+0900,21353.030,21355.531,21328.031,21329.500,0.67
17.10.2017 17:00:00.000 GMT+0900,21328.031,21335.531,21313.030,21328.030,0.4303
17.10.2017 18:00:00.000 GMT+0900,21328.030,21346.530,21318.030,21345.530,0.492
17.10.2017 19:00:00.000 GMT+0900,21333.030,21345.531,21318.030,21323.031,0.4705
17.10.2017 20:00:00.000 GMT+0900,21325.031,21340.530,21318.030,21323.030,0.4264
17.10.2017 21:00:00.000 GMT+0900,21323.030,21360.531,21313.030,21350.030,0.7649
17.10.2017 22:00:00.000 GMT+0900,21353.031,21360.531,21333.030,21348.030,1.222
17.10.2017 23:00:00.000 GMT+0900,21353.030,21370.531,21318.030,21335.030,1.5426
18.10.2017 00:00:00.000 GMT+0900,21338.030,21363.030,21328.030,21333.030,1.0925
18.10.2017 01:00:00.000 GMT+0900,21328.030,21350.531,21328.030,21343.030,0.7293
18.10.2017 02:00:00.000 GMT+0900,21348.031,21352.531,21338.030,21343.031,1.0198
18.10.2017 03:00:00.000 GMT+0900,21343.031,21358.031,21338.031,21358.031,0.5324
18.10.2017 04:00:00.000 GMT+0900,21358.031,21376.531,21358.030,21368.031,1.0163
18.10.2017 05:00:00.000 GMT+0900,21368.031,21368.031,21368.031,21368.031,0
18.10.2017 06:00:00.000 GMT+0900,21368.031,21368.031,21368.031,21368.031,0
18.10.2017 07:00:00.000 GMT+0900,21368.031,21368.031,21368.031,21368.031,0
18.10.2017 08:00:00.000 GMT+0900,21368.031,21368.031,21368.031,21368.031,0
18.10.2017 09:00:00.000 GMT+0900,21368.031,21368.031,21368.031,21368.031,0
18.10.2017 10:00:00.000 GMT+0900,21361.250,21386.531,21348.031,21368.031,1.1948
18.10.2017 11:00:00.000 GMT+0900,21370.030,21381.531,21353.030,21368.030,0.3948
18.10.2017 12:00:00.000 GMT+0900,21368.250,21386.531,21343.030,21344.000,0.7835
18.10.2017 13:00:00.000 GMT+0900,21348.031,21361.531,21338.030,21351.531,0.2619
18.10.2017 14:00:00.000 GMT+0900,21343.031,21413.031,21333.031,21373.031,1.0619
18.10.2017 15:00:00.000 GMT+0900,21370.031,21382.531,21343.031,21368.250,0.562
18.10.2017 16:00:00.000 GMT+0900,21368.030,21376.531,21348.030,21365.030,0.4798
18.10.2017 17:00:00.000 GMT+0900,21363.031,21387.531,21358.030,21386.530,0.5685
18.10.2017 18:00:00.000 GMT+0900,21383.030,21398.031,21373.030,21398.030,1.0115
18.10.2017 19:00:00.000 GMT+0900,21398.250,21411.531,21383.030,21408.030,0.6617
18.10.2017 20:00:00.000 GMT+0900,21413.030,21426.531,21408.030,21426.531,0.4904
18.10.2017 21:00:00.000 GMT+0900,21427.530,21436.531,21413.030,21423.031,0.7868
18.10.2017 22:00:00.000 GMT+0900,21423.250,21436.531,21403.031,21428.031,1.2506
18.10.2017 23:00:00.000 GMT+0900,21428.031,21441.531,21403.030,21428.250,1.2652
19.10.2017 00:00:00.000 GMT+0900,21428.250,21436.531,21413.030,21418.031,2.7776
19.10.2017 01:00:00.000 GMT+0900,21423.031,21431.531,21413.030,21418.030,1.9217
19.10.2017 02:00:00.000 GMT+0900,21420.031,21443.531,21418.030,21433.031,0.2599
19.10.2017 03:00:00.000 GMT+0900,21433.031,21443.531,21428.030,21433.031,0.1598
19.10.2017 04:00:00.000 GMT+0900,21433.031,21452.531,21433.030,21443.030,0.5112
19.10.2017 05:00:00.000 GMT+0900,21443.030,21443.030,21443.030,21443.030,0
19.10.2017 06:00:00.000 GMT+0900,21443.030,21443.030,21443.030,21443.030,0
19.10.2017 07:00:00.000 GMT+0900,21443.030,21443.030,21443.030,21443.030,0
19.10.2017 08:00:00.000 GMT+0900,21443.030,21443.030,21443.030,21443.030,0
19.10.2017 09:00:00.000 GMT+0900,21443.030,21443.030,21443.030,21443.030,0
19.10.2017 10:00:00.000 GMT+0900,21448.031,21479.031,21443.031,21469.031,0.6173
19.10.2017 11:00:00.000 GMT+0900,21471.031,21521.531,21469.250,21499.030,0.6551
19.10.2017 12:00:00.000 GMT+0900,21507.531,21507.531,21449.030,21449.030,0.6524
19.10.2017 13:00:00.000 GMT+0900,21451.030,21454.031,21385.500,21444.030,1.0975
19.10.2017 14:00:00.000 GMT+0900,21444.031,21471.531,21429.031,21451.030,0.5378
19.10.2017 15:00:00.000 GMT+0900,21454.031,21496.530,21444.030,21444.031,0.5865
19.10.2017 16:00:00.000 GMT+0900,21449.030,21461.530,21299.030,21319.030,1.4825
19.10.2017 17:00:00.000 GMT+0900,21315.500,21329.031,21249.500,21309.031,3.2281
19.10.2017 18:00:00.000 GMT+0900,21309.031,21326.531,21289.031,21289.031,1.133
19.10.2017 19:00:00.000 GMT+0900,21284.031,21306.530,21239.031,21260.250,1.7285
19.10.2017 20:00:00.000 GMT+0900,21255.500,21266.530,21209.030,21234.030,2.0506
19.10.2017 21:00:00.000 GMT+0900,21234.031,21282.531,21219.030,21274.500,2.0211
19.10.2017 22:00:00.000 GMT+0900,21271.031,21307.531,21229.031,21244.030,2.4526
19.10.2017 23:00:00.000 GMT+0900,21239.030,21312.531,21224.030,21294.250,3.1163
20.10.2017 00:00:00.000 GMT+0900,21303.530,21322.531,21284.030,21289.031,2.8017
