Local time,Open,High,Low,Close,Volume
07.10.2017 00:00:00.000 GMT+0900,112.805,112.893,112.647,112.699,13645.0596
07.10.2017 01:00:00.000 GMT+0900,112.695,112.802,112.644,112.715,8108.8501
07.10.2017 02:00:00.000 GMT+0900,112.714,112.782,112.661,112.661,6384.21
07.10.2017 03:00:00.000 GMT+0900,112.661,112.732,112.656,112.705,6456.4199
07.10.2017 04:00:00.000 GMT+0900,112.705,112.713,112.645,112.666,6254.3999
07.10.2017 05:00:00.000 GMT+0900,112.664,112.702,112.609,112.686,4955.6602
07.10.2017 06:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
07.10.2017 07:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
07.10.2017 08:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
07.10.2017 09:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
07.10.2017 10:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
07.10.2017 11:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
07.10.2017 12:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
07.10.2017 13:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
07.10.2017 14:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
07.10.2017 15:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
07.10.2017 16:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
07.10.2017 17:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
07.10.2017 18:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
07.10.2017 19:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
07.10.2017 20:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
07.10.2017 21:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
07.10.2017 22:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
07.10.2017 23:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 00:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 01:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 02:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 03:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 04:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 05:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 06:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 07:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 08:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 09:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 10:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 11:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 12:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 13:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 14:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 15:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 16:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 17:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 18:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 19:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 20:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 21:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 22:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
08.10.2017 23:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
09.10.2017 00:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
09.10.2017 01:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
09.10.2017 02:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
09.10.2017 03:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
09.10.2017 04:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
09.10.2017 05:00:00.000 GMT+0900,112.686,112.686,112.686,112.686,0
09.10.2017 06:00:00.000 GMT+0900,112.630,112.681,112.526,112.677,844.93
09.10.2017 07:00:00.000 GMT+0900,112.677,112.681,112.333,112.501,5243.9702
09.10.2017 08:00:00.000 GMT+0900,112.501,112.566,112.487,112.545,2827.99
09.10.2017 09:00:00.000 GMT+0900,112.548,112.657,112.530,112.610,3871.5901
09.10.2017 10:00:00.000 GMT+0900,112.610,112.673,112.556,112.636,3589.73
09.10.2017 11:00:00.000 GMT+0900,112.636,112.637,112.545,112.605,4431.8101
09.10.2017 12:00:00.000 GMT+0900,112.604,112.661,112.600,112.649,3268.54
09.10.2017 13:00:00.000 GMT+0900,112.650,112.671,112.555,112.586,4880.77
09.10.2017 14:00:00.000 GMT+0900,112.586,112.611,112.559,112.588,2877.9399
09.10.2017 15:00:00.000 GMT+0900,112.589,112.640,112.549,112.596,4865.3398
09.10.2017 16:00:00.000 GMT+0900,112.596,112.703,112.581,112.681,5142.7002
09.10.2017 17:00:00.000 GMT+0900,112.681,112.729,112.647,112.657,3624.79
09.10.2017 18:00:00.000 GMT+0900,112.657,112.657,112.587,112.599,4235.9902
09.10.2017 19:00:00.000 GMT+0900,112.600,112.663,112.598,112.650,3114.78
09.10.2017 20:00:00.000 GMT+0900,112.651,112.707,112.620,112.668,4172.4302
09.10.2017 21:00:00.000 GMT+0900,112.668,112.747,112.668,112.704,5744.5801
09.10.2017 22:00:00.000 GMT+0900,112.706,112.733,112.649,112.682,6844.8501
09.10.2017 23:00:00.000 GMT+0900,112.683,112.729,112.662,112.681,6836.3999
10.10.2017 00:00:00.000 GMT+0900,112.683,112.694,112.625,112.646,4826.9502
10.10.2017 01:00:00.000 GMT+0900,112.645,112.715,112.644,112.677,4559.5601
10.10.2017 02:00:00.000 GMT+0900,112.678,112.697,112.635,112.692,4414.3501
10.10.2017 03:00:00.000 GMT+0900,112.692,112.701,112.652,112.682,4962.6401
10.10.2017 04:00:00.000 GMT+0900,112.679,112.688,112.511,112.573,5515.7598
10.10.2017 05:00:00.000 GMT+0900,112.573,112.708,112.569,112.690,5193.27
10.10.2017 06:00:00.000 GMT+0900,112.693,112.693,112.626,112.664,5912.7998
10.10.2017 07:00:00.000 GMT+0900,112.664,112.700,112.647,112.683,3846.74
10.10.2017 08:00:00.000 GMT+0900,112.682,112.696,112.659,112.677,3704.99
10.10.2017 09:00:00.000 GMT+0900,112.680,112.830,112.652,112.738,8330.4004
10.10.2017 10:00:00.000 GMT+0900,112.737,112.803,112.609,112.629,7732.4902
10.10.2017 11:00:00.000 GMT+0900,112.630,112.722,112.615,112.659,4923.7798
10.10.2017 12:00:00.000 GMT+0900,112.660,112.694,112.640,112.683,3590.4299
10.10.2017 13:00:00.000 GMT+0900,112.683,112.683,112.583,112.653,3749.96
10.10.2017 14:00:00.000 GMT+0900,112.653,112.681,112.618,112.658,5177.29
10.10.2017 15:00:00.000 GMT+0900,112.659,112.712,112.507,112.571,7489.3599
10.10.2017 16:00:00.000 GMT+0900,112.572,112.673,112.526,112.556,7720.27
10.10.2017 17:00:00.000 GMT+0900,112.555,112.559,112.352,112.402,8631.0498
10.10.2017 18:00:00.000 GMT+0900,112.400,112.445,112.366,112.377,7509.8999
10.10.2017 19:00:00.000 GMT+0900,112.377,112.425,112.272,112.414,7686.3398
10.10.2017 20:00:00.000 GMT+0900,112.413,112.480,112.315,112.335,7020.6299
10.10.2017 21:00:00.000 GMT+0900,112.335,112.468,112.323,112.436,8332.3604
10.10.2017 22:00:00.000 GMT+0900,112.436,112.467,112.159,112.194,11016.9297
10.10.2017 23:00:00.000 GMT+0900,112.194,112.216,111.993,112.019,12386.8604
11.10.2017 00:00:00.000 GMT+0900,112.028,112.172,112.009,112.153,7874.46
11.10.2017 01:00:00.000 GMT+0900,112.153,112.228,112.128,112.198,6360.2402
11.10.2017 02:00:00.000 GMT+0900,112.197,112.306,112.121,112.290,9102.3203
11.10.2017 03:00:00.000 GMT+0900,112.291,112.390,112.262,112.367,6765.02
11.10.2017 04:00:00.000 GMT+0900,112.367,112.439,112.349,112.407,5876.8101
11.10.2017 05:00:00.000 GMT+0900,112.404,112.459,112.399,112.454,3157.21
11.10.2017 06:00:00.000 GMT+0900,112.456,112.468,112.371,112.376,4962.25
11.10.2017 07:00:00.000 GMT+0900,112.377,112.417,112.375,112.377,1801.27
11.10.2017 08:00:00.000 GMT+0900,112.377,112.410,112.327,112.358,3702.6599
11.10.2017 09:00:00.000 GMT+0900,112.357,112.383,112.229,112.329,6459.77
11.10.2017 10:00:00.000 GMT+0900,112.327,112.454,112.283,112.434,6959.3599
11.10.2017 11:00:00.000 GMT+0900,112.434,112.587,112.421,112.461,7391.7598
11.10.2017 12:00:00.000 GMT+0900,112.459,112.494,112.421,112.468,3533.4299
11.10.2017 13:00:00.000 GMT+0900,112.468,112.485,112.430,112.469,3381.9199
11.10.2017 14:00:00.000 GMT+0900,112.469,112.475,112.357,112.388,3604.23
11.10.2017 15:00:00.000 GMT+0900,112.388,112.395,112.334,112.389,6793.1602
11.10.2017 16:00:00.000 GMT+0900,112.388,112.438,112.258,112.290,7828.4399
11.10.2017 17:00:00.000 GMT+0900,112.290,112.329,112.193,112.234,6505.4502
11.10.2017 18:00:00.000 GMT+0900,112.233,112.293,112.197,112.233,5860.8599
11.10.2017 19:00:00.000 GMT+0900,112.233,112.272,112.203,112.232,5698.6499
11.10.2017 20:00:00.000 GMT+0900,112.231,112.336,112.204,112.231,6675.21
11.10.2017 21:00:00.000 GMT+0900,112.229,112.229,112.082,112.143,8589.6602
11.10.2017 22:00:00.000 GMT+0900,112.144,112.240,112.109,112.177,10669.8203
11.10.2017 23:00:00.000 GMT+0900,112.177,112.295,112.128,112.270,9224.4902
12.10.2017 00:00:00.000 GMT+0900,112.267,112.465,112.239,112.357,10481.2197
12.10.2017 01:00:00.000 GMT+0900,112.356,112.482,112.343,112.417,6204.9199
12.10.2017 02:00:00.000 GMT+0900,112.418,112.583,112.399,112.583,6917.1001
12.10.2017 03:00:00.000 GMT+0900,112.575,112.582,112.331,112.411,13357.3096
12.10.2017 04:00:00.000 GMT+0900,112.411,112.508,112.354,112.379,7070.3599
12.10.2017 05:00:00.000 GMT+0900,112.378,112.532,112.371,112.511,5608.8599
12.10.2017 06:00:00.000 GMT+0900,112.511,112.530,112.432,112.515,7150.8501
12.10.2017 07:00:00.000 GMT+0900,112.514,112.524,112.466,112.492,3315.46
12.10.2017 08:00:00.000 GMT+0900,112.492,112.506,112.420,112.448,5083.04
12.10.2017 09:00:00.000 GMT+0900,112.445,112.466,112.324,112.411,8716.9902
12.10.2017 10:00:00.000 GMT+0900,112.413,112.425,112.357,112.388,5881.79
12.10.2017 11:00:00.000 GMT+0900,112.383,112.437,112.378,112.412,4735.3799
12.10.2017 12:00:00.000 GMT+0900,112.413,112.426,112.328,112.340,4531.5298
12.10.2017 13:00:00.000 GMT+0900,112.340,112.382,112.330,112.348,6658.73
12.10.2017 14:00:00.000 GMT+0900,112.347,112.354,112.264,112.277,5257.3901
12.10.2017 15:00:00.000 GMT+0900,112.278,112.309,112.239,112.295,6236.6201
12.10.2017 16:00:00.000 GMT+0900,112.293,112.324,112.207,112.233,9106.8799
12.10.2017 17:00:00.000 GMT+0900,112.232,112.290,112.228,112.271,4731.8101
12.10.2017 18:00:00.000 GMT+0900,112.272,112.428,112.266,112.420,6597.3501
12.10.2017 19:00:00.000 GMT+0900,112.419,112.424,112.341,112.365,5225.1699
12.10.2017 20:00:00.000 GMT+0900,112.366,112.366,112.220,112.311,7098.48
12.10.2017 21:00:00.000 GMT+0900,112.309,112.455,112.229,112.387,10077.5596
12.10.2017 22:00:00.000 GMT+0900,112.386,112.423,112.256,112.386,9646.8096
12.10.2017 23:00:00.000 GMT+0900,112.387,112.423,112.284,112.286,10524.2402
13.10.2017 00:00:00.000 GMT+0900,112.286,112.403,112.278,112.390,7058.2002
13.10.2017 01:00:00.000 GMT+0900,112.388,112.425,112.319,112.345,6828.9502
13.10.2017 02:00:00.000 GMT+0900,112.345,112.363,112.127,112.166,7177.6299
13.10.2017 03:00:00.000 GMT+0900,112.166,112.228,112.152,112.218,4974.3999
13.10.2017 04:00:00.000 GMT+0900,112.218,112.283,112.197,112.267,5189.3901
13.10.2017 05:00:00.000 GMT+0900,112.267,112.300,112.258,112.285,2972.48
13.10.2017 06:00:00.000 GMT+0900,112.287,112.324,112.262,112.282,7923.1802
13.10.2017 07:00:00.000 GMT+0900,112.282,112.290,112.246,112.262,1961
13.10.2017 08:00:00.000 GMT+0900,112.263,112.307,112.231,112.243,2378.48
13.10.2017 09:00:00.000 GMT+0900,112.242,112.260,112.172,112.205,6188.2202
13.10.2017 10:00:00.000 GMT+0900,112.203,112.248,112.173,112.208,5265.5698
13.10.2017 11:00:00.000 GMT+0900,112.209,112.221,112.019,112.088,6271.5698
13.10.2017 12:00:00.000 GMT+0900,112.088,112.198,112.072,112.175,4881.23
13.10.2017 13:00:00.000 GMT+0900,112.175,112.194,112.134,112.174,4391.6699
13.10.2017 14:00:00.000 GMT+0900,112.175,112.180,112.057,112.104,5072.1201
13.10.2017 15:00:00.000 GMT+0900,112.104,112.151,111.892,111.956,8440.1504
13.10.2017 16:00:00.000 GMT+0900,111.957,112.014,111.861,112.007,9100.6797
13.10.2017 17:00:00.000 GMT+0900,112.005,112.087,111.969,112.068,5444.6602
13.10.2017 18:00:00.000 GMT+0900,112.066,112.162,112.062,112.112,6292.6001
13.10.2017 19:00:00.000 GMT+0900,112.113,112.180,112.055,112.151,6249.21
13.10.2017 20:00:00.000 GMT+0900,112.149,112.236,112.134,112.218,7134.2402
13.10.2017 21:00:00.000 GMT+0900,112.219,112.274,111.695,111.815,13982.4697
13.10.2017 22:00:00.000 GMT+0900,111.814,111.888,111.688,111.777,12650.5498
13.10.2017 23:00:00.000 GMT+0900,111.775,111.952,111.772,111.924,10989.29
14.10.2017 00:00:00.000 GMT+0900,111.922,111.981,111.884,111.941,8464.1201
14.10.2017 01:00:00.000 GMT+0900,111.940,111.956,111.831,111.881,7296.3501
14.10.2017 02:00:00.000 GMT+0900,111.881,111.914,111.829,111.853,6842.1099
14.10.2017 03:00:00.000 GMT+0900,111.853,111.931,111.834,111.887,5420.6299
14.10.2017 04:00:00.000 GMT+0900,111.882,111.916,111.857,111.879,4781.04
14.10.2017 05:00:00.000 GMT+0900,111.880,111.908,111.838,111.872,3385.95
14.10.2017 06:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
14.10.2017 07:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
14.10.2017 08:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
14.10.2017 09:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
14.10.2017 10:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
14.10.2017 11:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
14.10.2017 12:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
14.10.2017 13:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
14.10.2017 14:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
14.10.2017 15:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
14.10.2017 16:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
14.10.2017 17:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
14.10.2017 18:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
14.10.2017 19:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
14.10.2017 20:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
14.10.2017 21:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
14.10.2017 22:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
14.10.2017 23:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 00:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 01:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 02:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 03:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 04:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 05:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 06:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 07:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 08:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 09:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 10:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 11:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 12:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 13:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 14:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 15:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 16:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 17:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 18:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 19:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 20:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 21:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 22:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
15.10.2017 23:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
16.10.2017 00:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
16.10.2017 01:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
16.10.2017 02:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
16.10.2017 03:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
16.10.2017 04:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
16.10.2017 05:00:00.000 GMT+0900,111.872,111.872,111.872,111.872,0
16.10.2017 06:00:00.000 GMT+0900,111.784,111.919,111.784,111.907,715.86
16.10.2017 07:00:00.000 GMT+0900,111.887,111.981,111.856,111.936,3126.9399
16.10.2017 08:00:00.000 GMT+0900,111.936,111.956,111.875,111.878,2930.71
16.10.2017 09:00:00.000 GMT+0900,111.879,112.076,111.865,112.045,5573.7598
16.10.2017 10:00:00.000 GMT+0900,112.045,112.080,111.980,112.040,4800.5601
16.10.2017 11:00:00.000 GMT+0900,112.040,112.075,111.994,111.998,3737.5801
16.10.2017 12:00:00.000 GMT+0900,111.999,112.010,111.931,111.935,4319.8501
16.10.2017 13:00:00.000 GMT+0900,111.934,111.953,111.904,111.939,3418.04
16.10.2017 14:00:00.000 GMT+0900,111.940,111.956,111.889,111.905,3441.9399
16.10.2017 15:00:00.000 GMT+0900,111.906,111.921,111.721,111.813,6317.7998
16.10.2017 16:00:00.000 GMT+0900,111.812,111.827,111.655,111.732,7312.5898
16.10.2017 17:00:00.000 GMT+0900,111.732,111.858,111.712,111.826,6646.4399
16.10.2017 18:00:00.000 GMT+0900,111.825,111.837,111.736,111.814,4922.1802
16.10.2017 19:00:00.000 GMT+0900,111.814,111.867,111.765,111.785,5326.4102
16.10.2017 20:00:00.000 GMT+0900,111.787,111.803,111.715,111.736,5520.7798
16.10.2017 21:00:00.000 GMT+0900,111.736,111.881,111.734,111.805,7637.4702
16.10.2017 22:00:00.000 GMT+0900,111.804,111.881,111.775,111.807,8543.5195
16.10.2017 23:00:00.000 GMT+0900,111.807,111.844,111.665,111.742,9987.9697
17.10.2017 00:00:00.000 GMT+0900,111.742,111.765,111.676,111.732,6999.1099
17.10.2017 01:00:00.000 GMT+0900,111.732,111.788,111.718,111.765,3848.8799
17.10.2017 02:00:00.000 GMT+0900,111.766,112.056,111.762,111.912,7133.8599
17.10.2017 03:00:00.000 GMT+0900,111.911,112.219,111.873,112.204,9722.1396
17.10.2017 04:00:00.000 GMT+0900,112.206,112.291,112.171,112.180,7147.7402
17.10.2017 05:00:00.000 GMT+0900,112.180,112.212,112.146,112.197,4475.9902
17.10.2017 06:00:00.000 GMT+0900,112.199,112.203,112.136,112.148,6694.7402
17.10.2017 07:00:00.000 GMT+0900,112.148,112.178,112.114,112.176,2099.26
17.10.2017 08:00:00.000 GMT+0900,112.176,112.235,112.166,112.186,3719.79
17.10.2017 09:00:00.000 GMT+0900,112.187,112.307,112.175,112.241,6420
17.10.2017 10:00:00.000 GMT+0900,112.242,112.250,112.045,112.070,6720.3398
17.10.2017 11:00:00.000 GMT+0900,112.071,112.103,112.041,112.082,5863.96
17.10.2017 12:00:00.000 GMT+0900,112.080,112.105,112.039,112.069,3858.02
17.10.2017 13:00:00.000 GMT+0900,112.070,112.154,112.063,112.131,3759.8601
17.10.2017 14:00:00.000 GMT+0900,112.132,112.194,112.127,112.168,4413.02
17.10.2017 15:00:00.000 GMT+0900,112.167,112.263,112.123,112.238,7867.8301
17.10.2017 16:00:00.000 GMT+0900,112.237,112.266,112.112,112.127,7679.0098
17.10.2017 17:00:00.000 GMT+0900,112.127,112.205,112.119,112.198,5740.8701
17.10.2017 18:00:00.000 GMT+0900,112.198,112.203,112.123,112.171,6457.1699
17.10.2017 19:00:00.000 GMT+0900,112.171,112.202,112.132,112.184,5704.3599
17.10.2017 20:00:00.000 GMT+0900,112.184,112.252,112.132,112.178,6101.1499
17.10.2017 21:00:00.000 GMT+0900,112.178,112.460,112.158,112.450,10371.9805
17.10.2017 22:00:00.000 GMT+0900,112.450,112.457,112.319,112.426,9584.54
17.10.2017 23:00:00.000 GMT+0900,112.423,112.481,112.254,112.337,9960.0098
18.10.2017 00:00:00.000 GMT+0900,112.337,112.407,112.269,112.322,7786.3999
18.10.2017 01:00:00.000 GMT+0900,112.321,112.336,112.255,112.282,5196.2202
18.10.2017 02:00:00.000 GMT+0900,112.281,112.317,112.198,112.210,4551.6499
18.10.2017 03:00:00.000 GMT+0900,112.212,112.249,112.132,112.188,6478.7998
18.10.2017 04:00:00.000 GMT+0900,112.189,112.240,112.166,112.213,3995.8899
18.10.2017 05:00:00.000 GMT+0900,112.212,112.222,112.179,112.207,3394.52
18.10.2017 06:00:00.000 GMT+0900,112.205,112.219,112.173,112.200,7634.8101
18.10.2017 07:00:00.000 GMT+0900,112.201,112.204,112.166,112.175,1825.87
18.10.2017 08:00:00.000 GMT+0900,112.172,112.244,112.164,112.216,2949.8999
18.10.2017 09:00:00.000 GMT+0900,112.216,112.249,112.136,112.182,6346.5801
18.10.2017 10:00:00.000 GMT+0900,112.182,112.221,112.148,112.177,4736.6802
18.10.2017 11:00:00.000 GMT+0900,112.177,112.194,112.147,112.187,3923.75
18.10.2017 12:00:00.000 GMT+0900,112.187,112.268,112.184,112.226,2975.4199
18.10.2017 13:00:00.000 GMT+0900,112.225,112.259,112.216,112.256,2488.95
18.10.2017 14:00:00.000 GMT+0900,112.256,112.331,112.228,112.295,4838.2002
18.10.2017 15:00:00.000 GMT+0900,112.292,112.408,112.280,112.405,7565.6299
18.10.2017 16:00:00.000 GMT+0900,112.400,112.537,112.370,112.516,7691.1299
18.10.2017 17:00:00.000 GMT+0900,112.517,112.667,112.479,112.654,8208.0498
18.10.2017 18:00:00.000 GMT+0900,112.654,112.771,112.626,112.755,8048.8901
18.10.2017 19:00:00.000 GMT+0900,112.754,112.767,112.676,112.766,6283.6299
18.10.2017 20:00:00.000 GMT+0900,112.767,112.840,112.719,112.828,8311.5098
18.10.2017 21:00:00.000 GMT+0900,112.826,112.928,112.796,112.859,10556.7305
18.10.2017 22:00:00.000 GMT+0900,112.860,112.969,112.749,112.959,10663.9102
18.10.2017 23:00:00.000 GMT+0900,112.961,113.020,112.898,112.971,9454.21
19.10.2017 00:00:00.000 GMT+0900,112.971,113.051,112.939,112.956,8084.8799
19.10.2017 01:00:00.000 GMT+0900,112.956,112.963,112.835,112.876,5588.9302
19.10.2017 02:00:00.000 GMT+0900,112.875,112.915,112.842,112.911,4270.3101
19.10.2017 03:00:00.000 GMT+0900,112.911,112.982,112.883,112.896,6226.9399
19.10.2017 04:00:00.000 GMT+0900,112.895,112.923,112.869,112.901,5459.7402
19.10.2017 05:00:00.000 GMT+0900,112.901,112.950,112.900,112.939,3240.51
19.10.2017 06:00:00.000 GMT+0900,112.942,112.969,112.921,112.966,6519.52
19.10.2017 07:00:00.000 GMT+0900,112.965,113.097,112.946,113.093,3248.79
19.10.2017 08:00:00.000 GMT+0900,113.088,113.088,113.002,113.014,3579.5701
19.10.2017 09:00:00.000 GMT+0900,113.018,113.021,112.881,112.916,7526.3701
19.10.2017 10:00:00.000 GMT+0900,112.915,112.983,112.884,112.961,5052.7998
19.10.2017 11:00:00.000 GMT+0900,112.961,113.041,112.954,112.996,5478.9399
19.10.2017 12:00:00.000 GMT+0900,112.995,113.004,112.948,112.952,3400.48
19.10.2017 13:00:00.000 GMT+0900,112.952,113.007,112.878,112.991,4991.6299
19.10.2017 14:00:00.000 GMT+0900,112.991,113.059,112.978,113.004,5119.6499
19.10.2017 15:00:00.000 GMT+0900,113.004,113.149,112.995,113.034,8569.79
19.10.2017 16:00:00.000 GMT+0900,113.028,113.055,112.654,112.680,11029
19.10.2017 17:00:00.000 GMT+0900,112.679,112.713,112.538,112.646,13812.5801
19.10.2017 18:00:00.000 GMT+0900,112.645,112.738,112.607,112.675,8435.8496
19.10.2017 19:00:00.000 GMT+0900,112.673,112.677,112.440,112.525,9837.7402
19.10.2017 20:00:00.000 GMT+0900,112.525,112.562,112.452,112.496,9476.7305
19.10.2017 21:00:00.000 GMT+0900,112.496,112.565,112.296,112.545,11826.5195
19.10.2017 22:00:00.000 GMT+0900,112.544,112.619,112.392,112.411,11248.9502
19.10.2017 23:00:00.000 GMT+0900,112.410,112.556,112.341,112.508,11789.9102
20.10.2017 00:00:00.000 GMT+0900,112.508,112.566,112.464,112.539,8339.4902
20.10.2017 01:00:00.000 GMT+0900,112.542,112.625,112.500,112.560,6845.9302
20.10.2017 02:00:00.000 GMT+0900,112.560,112.632,112.552,112.558,3936.74
20.10.2017 03:00:00.000 GMT+0900,112.558,112.693,112.550,112.657,4947.3701
20.10.2017 04:00:00.000 GMT+0900,112.656,112.687,112.420,112.550,4455.3398
20.10.2017 05:00:00.000 GMT+0900,112.547,112.625,112.444,112.539,6166.2598
20.10.2017 06:00:00.000 GMT+0900,112.538,112.587,112.532,112.570,4295.3901
20.10.2017 07:00:00.000 GMT+0900,112.570,112.622,112.518,112.593,2654.6799
20.10.2017 08:00:00.000 GMT+0900,112.593,112.702,112.562,112.680,3236.1399
20.10.2017 09:00:00.000 GMT+0900,112.681,112.745,112.609,112.708,6609.21
20.10.2017 10:00:00.000 GMT+0900,112.709,113.196,112.683,113.185,11913.1602
20.10.2017 11:00:00.000 GMT+0900,113.185,113.310,113.153,113.199,11359.4199
20.10.2017 12:00:00.000 GMT+0900,113.201,113.241,113.117,113.146,5025.6802
20.10.2017 13:00:00.000 GMT+0900,113.144,113.234,113.129,113.204,3870.6399
20.10.2017 14:00:00.000 GMT+0900,113.205,113.250,113.150,113.155,6187.1802
